,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:,Channel 8:
0,-2.0126948564798403e-07,-2.0126948564798403e-07,-2.16369115613623e-07,-3.2938193783755903e-07,-2.0633420728145376e-07,8.212746257286606e-08,-4.048419304759891e-08,-2.138723476907531e-07
1,2.709273687795565e-05,2.709273687795565e-05,5.110232214633276e-05,7.634552220705376e-05,3.760948014443132e-05,-8.78224577592303e-06,-7.089630816107279e-06,3.912572334825553e-05
2,0.9708597960923715,0.9708597960923715,0.9679616027831788,0.9662358289566985,0.9692514661228768,0.9715178984202253,0.9717561116873147,0.969033635281643
3,0.057907080711938404,0.057907080711938404,0.1780753427838198,0.08509404745807995,0.10115077828290428,0.10200123062916511,0.06974124691012656,0.080340067911516
