,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:,Channel 8:
0,1.9240640522807688e-07,1.9240640522807688e-07,1.8701211975695072e-07,2.5423654983512775e-07,2.434440197753769e-07,-1.0479916651787644e-07,4.550170828506972e-08,2.069235699681016e-07
1,-5.11767245615603e-05,-5.11767245615603e-05,-5.514382241046776e-05,-5.684155627072266e-05,-6.202619284464274e-05,-1.0382100417506877e-05,-1.5260005330403422e-05,-5.1131855101149755e-05
2,1.0076710253557406,1.0076710253557406,1.0067264158474107,1.0053308940380137,1.0060335538803633,1.0057804620296973,1.005556315413103,1.0058021507759618
3,-0.4282254117348135,-0.4282254117348135,-0.4130524145653286,-0.328008981771975,-0.3280068681663962,-0.3156914375393917,-0.3288408329413883,-0.2652302593673311
